sequence_id,n_frames,n_frames2
2886664531,21,21
2886677417,6,6
2886743211,8,8
2886857473,32,32
2886915322,10,10
2886940791,13,13
2886942821,13,13
288694731,49,49
2887021946,26,26
288702906,6,6
2887029892,12,12
2887061965,50,50
2887082060,6,6
2887083507,47,47
2887094455,17,17
2887113464,11,11
2887124785,119,119
2887140856,28,28
288723437,34,34
288725177,61,61
2887287846,24,24
2887304219,11,11
2887350598,6,6
2887421663,18,18
2887426742,17,17
2887484380,53,53
2887506643,15,15
2887527943,18,18
28875299,21,21
2887604469,138,138
2887611770,6,6
2887627107,117,117
2887646547,28,28
2887673624,14,14
2887735721,17,17
2887829624,45,45
288785399,109,109
2887876296,24,24
2887927476,57,57
2887944134,6,6
2887958414,66,66
2887995618,40,40
2888029722,6,6
2888037242,43,43
2888039247,3,3
2888096700,8,8
2888261444,21,21
2888321916,48,48
2888337126,29,29
2888364650,29,29
2888386044,6,6
2888407658,19,19
2888512506,104,104
2888592192,22,22
2888669636,7,7
2888676146,9,9
2888727264,15,15
2888732105,6,6
2888738874,8,8
288885160,6,6
2888941778,28,28
288895445,59,59
2888999709,6,6
2889058933,6,6
2889066373,15,15
2889081000,65,65
288908482,43,43
2889109953,20,20
2889172468,136,136
2889191781,19,19
2889195844,22,22
2889201858,129,129
2889202190,170,170
2889246039,21,21
2889306058,21,21
2889307340,81,81
2889324473,40,40
2889353420,17,17
2889409102,31,31
2889414414,76,76
288944796,6,6
2889467154,175,175
2889664225,11,11
2889748682,37,37
2889812141,8,8
2889842900,79,79
2889869854,17,17
2889879280,60,60
2890075808,82,82
2890118440,13,13
2890118468,101,101
2890119259,23,23
2890171941,89,89
2890192638,12,12
2890209254,17,17
2890239483,6,6
2890243541,37,37
2890256709,34,34
2890424583,17,17
2890441467,19,19
2890493351,6,6
2890567354,8,8
2890609444,11,11
2890662433,17,17
2890662884,14,14
2890679453,20,20
2890688727,11,11
2890766801,8,8
2890840332,6,6
2890934697,30,30
2890958073,15,15
2890962489,15,15
2890980188,6,6
2891063429,10,10
2891099692,6,6
2891289815,45,45
2891333921,80,80
2891390678,22,22
2891448284,12,12
2891465585,149,149
2891471650,13,13
2891476711,6,6
2891561846,11,11
2891588244,15,15
2891614590,13,13
289161460,54,54
2891787459,22,22
289186894,54,54
2891963721,23,23
289200378,28,28
2892008526,10,10
2892040465,6,6
289206423,22,22
289221645,8,8
2892307485,38,38
2892322238,30,30
2892339308,10,10
2892339970,6,6
2892356639,16,16
2892381760,14,14
2892453724,33,33
2892477114,14,14
2892491965,14,14
2892558298,6,6
2892579604,11,11
2892585774,11,11
289268711,6,6
2892699927,9,9
2892717137,184,184
2892750831,35,35
289277975,52,52
2892815794,6,6
289282070,6,6
2892854108,19,19
2892880812,125,125
2892895178,5,5
2892940076,247,247
2892945525,169,169
2893004517,15,15
2893054457,46,46
2893055388,209,209
2893071819,15,15
2893161004,38,38
2893163517,8,8
2893166371,18,18
2893187014,9,9
2893225943,6,6
2893301366,22,22
2893379379,11,11
2893404921,33,33
2893409592,14,14
2893575473,17,17
2893614649,42,42
289363714,6,6
2893672930,21,21
2893822770,36,36
2893867433,50,50
2893968726,67,67
2894025246,6,6
2894041291,28,28
289412728,16,16
2894132550,25,25
2894223168,6,6
2894254497,8,8
2894437721,19,19
289449786,30,30
2894533386,18,18
2894663893,6,6
2894665357,50,50
2894675523,6,6
2894690593,8,8
2894703701,21,21
2894736990,24,24
2894742289,40,40
289474838,20,20
2894809346,6,6
2894841418,47,47
2894865333,24,24
2894896352,53,53
2894901840,50,50
2894913665,24,24
2894947411,46,46
2895012662,12,12
2895037337,13,13
2895059798,19,19
2895089641,6,6
289509287,22,22
289513925,16,16
2895177631,44,44
2895190280,76,76
2895268467,33,33
2895277838,96,96
2895305395,21,21
2895306863,26,26
289530906,18,18
2895390391,23,23
2895427701,23,23
2895466531,28,28
2895477137,10,10
2895480625,14,14
2895498228,6,6
2895501400,32,32
289550624,7,7
2895631392,11,11
2895634572,239,239
2895635210,40,40
2895636646,18,18
2895724348,92,92
289578072,156,156
2895921577,48,48
2895940124,67,67
2896010320,44,44
2896064677,15,15
2896068360,32,32
2896139181,13,13
2896158188,58,58
2896188002,26,26
289622428,6,6
2896239354,17,17
2896313497,47,47
2896327499,222,222
2896437370,16,16
2896555719,6,6
2896623942,76,76
2896625496,36,36
2896697199,14,14
2896769748,24,24
2896785249,44,44
289681915,17,17
2896991248,37,37
2897041718,6,6
2897046727,69,69
2897084639,20,20
2897245857,6,6
2897315818,12,12
2897346897,6,6
2897411546,39,39
2897449638,108,108
2897506468,6,6
2897526153,141,141
2897568224,23,23
2897968633,71,71
2897996483,9,9
2898017431,113,113
2898105542,42,42
2898123162,17,17
2898136627,19,19
2898169768,17,17
2898218395,56,56
2898272558,36,36
2898305774,37,37
2898342255,6,6
2898419966,20,20
2898440282,6,6
2898492540,28,28
289852063,7,7
2898591313,10,10
2898592446,15,15
2898604088,23,23
2898626807,29,29
2898649159,33,33
2898663825,24,24
2898717952,6,6
2898722876,46,46
2898738456,6,6
2898793983,100,100
2898795611,30,30
2898812470,15,15
2898832414,9,9
2898884389,11,11
2898975439,11,11
2899046609,48,48
2899065586,34,34
2899079053,76,76
2899082589,7,7
2899087276,192,192
2899213806,12,12
2899296686,33,33
2899443835,16,16
2899623085,13,13
2899633981,221,221
2899711179,35,35
2899764400,16,16
2899780452,21,21
2899851896,14,14
2899884582,39,39
2899913806,47,47
2899928469,55,55
2899953637,137,137
2899971228,10,10
2899973360,17,17
289997893,56,56
2900023077,27,27
2900052647,25,25
2900204594,10,10
2900238988,17,17
290030557,25,25
2900328034,70,70
29003591,33,33
2900391989,38,38
2900470361,8,8
2900474897,44,44
2900524576,47,47
2900551397,60,60
2900610038,33,33
2900701229,28,28
2900732215,108,108
2900897476,111,111
2900955917,207,207
2900962384,22,22
2900986009,14,14
2900998385,6,6
290103353,31,31
2901070486,24,24
2901093695,38,38
2901129078,74,74
2901158884,7,7
2901180438,42,42
2901191318,72,72
2901193109,156,156
2901217051,6,6
2901315909,20,20
2901334170,30,30
2901381720,8,8
2901408036,27,27
2901413666,6,6
2901435301,187,187
290144921,7,7
2901464109,19,19
2901469641,16,16
2901514359,6,6
2901516499,48,48
2901553232,13,13
2901592395,101,101
2901594890,31,31
2901634330,52,52
2901672864,16,16
2901714802,39,39
2901866340,48,48
2901932220,45,45
2901949177,17,17
2901972417,12,12
2902022027,81,81
2902033265,6,6
2902051945,42,42
2902140271,132,132
2902214231,13,13
2902230416,56,56
2902292949,41,41
2902330090,9,9
2902350773,58,58
2902384242,97,97
2902471535,13,13
2902485365,56,56
2902664450,19,19
2902716579,33,33
2902741650,27,27
2902806961,35,35
2902809360,6,6
290291230,26,26
2902963247,8,8
2903012081,25,25
2903013186,9,9
2903155407,26,26
2903159304,6,6
2903162477,13,13
2903171533,11,11
2903194917,12,12
2903259370,22,22
2903262407,10,10
2903362273,25,25
2903362367,30,30
2903373049,20,20
2903417982,21,21
2903457236,16,16
2903458323,33,33
2903464439,12,12
2903465632,15,15
2903501859,51,51
2903562100,9,9
2903619956,15,15
2903650212,83,83
2903657464,6,6
2903660664,41,41
2903671622,6,6
2903784011,20,20
2903894181,13,13
2903956392,17,17
2903962240,33,33
2903983243,14,14
2903991810,66,66
2904025269,13,13
290408874,13,13
290412265,18,18
290412916,38,38
2904151825,6,6
2904155624,18,18
2904167188,27,27
2904184639,29,29
2904185019,14,14
2904186628,10,10
290422068,49,49
2904236327,20,20
2904238086,6,6
2904287307,29,29
2904396522,17,17
2904424907,139,139
2904552799,20,20
290457214,26,26
2904595409,26,26
2904683744,6,6
2904689178,117,117
290473592,96,96
2904757056,6,6
2904757751,6,6
2904821281,7,7
2905095981,6,6
2905115560,6,6
2905175954,86,86
2905203146,12,12
290524030,26,26
2905273136,132,132
2905275394,33,33
2905287197,79,79
290531792,6,6
2905335199,9,9
2905388476,17,17
2905412712,118,118
2905463641,40,40
2905486732,6,6
2905520717,19,19
290552188,28,28
2905559295,15,15
2905572881,21,21
2905597392,6,6
2905604116,31,31
2905711169,156,156
290578751,159,159
2905815957,75,75
290583042,18,18
290587715,206,206
2905894772,6,6
2905905821,17,17
2905957739,22,22
2906015427,14,18
2906065125,13,13
2906072980,24,24
2906092748,39,39
2906123129,23,23
2906147406,303,303
2906174831,29,29
2906179579,115,115
2906280876,40,40
290639444,29,29
2906432254,8,8
2906485765,121,121
2906509727,27,27
2906563277,6,6
2906608759,12,12
2906633591,15,15
2906647166,16,16
2906664577,14,14
2906751311,6,6
2906814536,47,47
2906831412,52,52
2906898240,140,140
2906900175,6,6
2906924106,21,21
2906949947,100,100
2907042473,116,116
2907059000,17,17
2907128583,44,44
2907177924,77,77
2907214838,19,19
2907297740,28,28
290746086,29,29
2907516012,17,17
2907560410,145,145
2907589904,6,6
2907634043,17,17
2907669550,13,13
2907727200,10,10
2907741967,17,17
2907808925,11,11
2907888894,134,134
2907907331,13,13
2907937814,11,11
2907948749,76,76
2907949867,117,117
2907960887,13,13
2908159205,7,7
2908204476,13,13
2908218809,45,45
2908256179,34,34
2908287161,15,15
2908293513,14,14
2908313774,6,6
2908343501,50,50
2908455159,9,9
2908490147,32,32
2908501622,18,18
2908556757,127,127
2908573948,34,34
290862675,29,29
2908686087,22,22
2908823866,18,18
2908849283,14,14
2908889205,17,17
2909032548,19,19
2909032601,10,10
2909044516,6,6
2909092045,14,14
2909179971,33,33
2909244022,14,14
2909266531,31,31
2909274256,79,79
2909332628,15,15
2909341732,87,87
290950806,24,24
290955081,9,9
2909559509,51,51
2909606789,147,147
2909628182,13,13
2909678820,58,58
2909714797,16,16
2909792662,91,91
290979803,11,11
2909837777,12,12
2909850287,14,14
2909934908,6,6
2909943787,19,19
2909962081,31,31
2909964451,13,13
2909978356,15,15
2910119054,32,32
2910130852,13,13
2910181012,6,6
2910184627,24,24
2910193065,21,21
2910255965,15,15
2910261502,281,281
2910297114,20,20
2910382812,41,41
2910408490,21,21
2910424127,18,18
2910452841,45,45
2910570200,36,36
2910596388,28,28
2910598710,19,19
2910636000,15,15
2910651594,44,44
2910815578,8,8
2910841114,6,6
2910954459,26,26
291096833,17,17
2910969312,18,18
2910993868,214,214
2911020440,18,18
2911110964,20,20
2911170106,24,24
2911218953,41,41
2911229271,20,20
291126524,16,16
2911336044,31,31
2911373248,24,24
2911434000,13,13
2911436266,12,12
2911454896,12,12
2911460993,26,26
2911515886,228,228
2911730031,6,6
2911800058,41,41
2911815793,31,31
291183609,20,20
2911967898,18,18
2911978221,148,148
2911978305,6,6
2911980006,12,12
2912110125,7,7
2912343736,9,9
2912357959,126,126
2912373088,60,60
2912396148,6,6
2912416347,34,34
2912495897,21,21
2912505051,120,120
2912513624,24,24
2912644888,22,22
2912706749,19,19
2912873897,39,39
291289142,81,81
2912895317,31,31
2912930553,17,17
291301955,13,13
2913028526,100,100
2913030740,22,22
2913077551,32,32
2913095623,25,25
2913194846,13,13
2913224771,9,9
2913228678,6,6
2913310882,6,6
2913330916,57,57
2913387613,26,26
2913415914,16,16
2913444131,19,19
2913489417,8,8
2913509029,14,14
2913532895,17,17
2913560566,23,23
2913653030,162,162
2913668196,235,235
2913711604,18,18
2913725977,201,201
2913780997,33,33
2913800807,10,10
2913822607,45,45
291390067,36,36
2913945828,23,23
2914010758,10,10
2914157864,6,6
2914181595,12,12
2914209517,33,33
291427205,7,7
2914313020,12,12
2914382842,53,53
2914418644,15,15
2914424184,11,11
2914440098,12,12
2914473231,41,41
2914493725,6,6
2914532332,69,69
2914560493,13,13
2914701394,23,23
2914723834,109,109
2914802140,6,6
2914808213,144,144
2914818285,6,6
2914883758,11,11
291493780,9,9
2914962914,56,56
2915027927,8,8
2915031509,9,9
2915067111,35,35
291515790,24,24
2915203233,11,11
2915230093,8,8
29152689,142,142
2915310690,43,43
291531796,11,11
2915418464,7,7
2915460567,12,12
2915473748,91,91
2915585515,113,113
2915645908,18,18
2915738857,127,127
2915827318,20,20
2915861710,47,47
2915862113,8,8
2915892371,8,8
2915899839,12,12
2915911217,30,30
2915978397,63,63
2915989626,17,17
2915992283,21,21
2915995810,16,16
2915996148,41,41
2916014472,29,29
2916017017,15,15
2916073628,223,223
2916116569,20,20
2916177152,36,36
2916193774,21,21
2916247085,20,20
2916254302,50,50
2916284901,65,65
2916332715,6,6
2916443863,81,81
2916446579,15,15
2916449341,31,31
2916563422,26,26
2916617926,129,129
2916736237,17,17
291675589,10,10
2916761914,21,21
2916777430,42,42
2916778762,21,21
291681035,29,29
2916881062,219,219
2916943580,7,7
2916963750,22,22
2916970693,14,14
2917000102,20,20
2917001242,9,9
2917023509,6,6
291702485,3,3
2917075060,8,8
2917133433,6,6
2917144407,26,26
2917212168,88,88
2917339348,16,16
2917449371,29,29
291746777,20,20
2917611198,22,22
2917748700,22,22
2917789384,11,11
2917804487,6,6
2917806344,68,68
291789036,38,38
2917938411,250,250
2917948587,17,17
2917950023,30,30
2917982115,17,17
2918008297,50,50
2918029881,23,23
2918040481,7,7
2918059135,21,21
2918173713,27,27
2918390178,20,20
2918401189,29,29
2918403339,33,33
2918428308,79,79
2918444861,26,26
2918476914,19,19
2918568509,10,10
2918579377,89,89
2918596726,48,48
2918658288,23,23
2918667764,14,14
2918709645,17,17
2918715360,43,43
2918737412,168,168
2918770023,56,56
2918783282,79,79
2918786337,17,17
2918796576,28,28
2918798225,52,52
2918836572,6,6
2918886667,36,36
2918920503,16,16
291895615,13,13
2919030778,15,15
2919036302,40,40
2919048638,6,6
2919083882,15,15
2919098339,6,6
2919119833,20,20
2919123537,47,47
291918745,30,30
2919229660,20,20
2919248868,12,12
2919331875,18,18
2919342214,98,98
291935205,20,20
2919468278,12,12
2919551898,116,116
2919594651,6,6
291960616,12,12
2919644541,20,20
2919683715,32,32
2919709,34,34
29197246,38,38
2919825612,6,6
2919834980,150,150
2919911217,143,143
2919941636,25,25
2920005588,15,15
2920061326,6,6
2920144834,6,6
2920313602,32,32
2920479835,57,57
2920490683,20,20
2920498783,10,10
2920528908,71,71
2920532863,30,30
2920542401,85,85
2920667014,64,64
2920696092,227,227
292071409,10,10
2920762805,16,16
292077617,4,4
2920786213,42,42
2920787110,9,9
2920842271,32,32
2920858750,59,59
2920865540,33,33
2920971545,15,15
2921128633,16,16
292114209,25,25
2921213185,20,20
2921292874,26,26
2921375032,6,6
2921482437,6,6
2921495385,18,18
2921546633,22,22
2921616662,29,29
2921637098,23,23
292164054,43,43
2921676573,21,21
2921703695,72,72
2921708799,6,6
2921761261,20,20
2921793581,13,13
292180602,22,22
2921844575,27,27
2921947580,17,17
2922005608,79,79
2922022872,79,79
2922083334,23,23
2922083511,18,18
2922094544,31,31
2922110581,13,13
2922117964,6,6
2922154390,6,6
2922175354,40,40
2922188579,9,9
2922214901,44,44
2922285168,210,210
2922308119,36,36
2922311751,6,6
2922317249,10,10
2922354131,9,9
2922438095,65,65
2922456996,30,30
2922472341,8,8
2922472967,142,142
2922485227,44,44
2922493450,71,71
2922587287,63,63
2922602470,138,138
2922607213,6,6
2922632585,23,23
292263460,28,28
2922640432,183,183
292265634,12,12
2922664053,17,17
2922764836,44,44
2922788340,14,14
2922888218,31,31
2922966530,17,17
2922975470,22,22
2922986577,95,95
2923004899,19,19
2923018927,12,12
2923101272,18,18
2923164042,11,11
2923171021,25,25
2923188170,12,12
2923220086,12,12
292323925,6,6
2923337177,41,41
292334450,14,14
2923358990,25,25
2923466978,76,76
2923611079,12,12
2923623190,24,24
2923681549,6,6
2923704029,6,6
2923770608,40,40
2923796269,33,33
2923854189,6,6
2923888171,17,17
2923902139,18,18
2923904125,76,76
2923921328,6,6
2923947020,18,18
2923952625,92,92
2923997043,18,18
2924016480,15,15
2924020121,13,13
2924101522,16,16
2924144117,91,91
2924190815,87,87
2924275408,20,20
292429889,6,6
2924334466,18,18
2924341596,44,44
292434995,46,46
2924429886,96,96
2924447985,6,6
2924581055,40,40
292482838,35,35
2924829895,13,13
2924883547,6,6
2924897738,7,7
292491097,227,227
2924926186,28,28
2924962504,6,6
2924975619,14,14
2925007391,84,84
2925009650,25,25
2925103681,6,6
292511681,67,67
2925124754,10,10
2925225662,8,8
2925389391,73,73
2925417566,22,22
2925465100,6,6
2925485463,16,16
2925520461,26,26
2925531215,44,44
2925582608,68,68
2925681275,10,10
292570143,18,18
2925740277,15,15
2925808028,6,6
2925837837,6,6
2925868404,14,14
2925898029,31,31
2925971912,12,12
2925982396,6,6
2925997670,38,38
292601260,33,33
2926053186,91,91
2926066002,19,19
2926078306,13,13
2926082716,16,16
2926108021,79,79
2926128759,7,7
2926143387,13,13
2926161783,24,24
2926167763,14,14
2926204624,45,45
2926250073,41,41
2926255789,33,33
2926282185,48,48
2926324637,10,10
2926357566,24,24
2926377824,26,26
2926534324,34,34
2926664893,39,39
2926678759,6,6
2926683882,6,6
2926727642,37,37
2926745950,10,10
2926889261,53,53
2926946790,29,29
2926956250,27,27
2926982970,31,31
2926984095,48,48
2927005193,18,18
2927100217,10,10
2927231851,25,25
2927237806,6,6
2927241359,60,60
2927247936,52,52
2927255873,34,34
2927342829,115,115
2927347783,10,10
2927396480,6,6
292739887,6,6
2927399226,106,106
2927406885,11,11
2927473407,21,21
2927505162,6,6
2927549486,32,32
2927627672,96,96
2927703584,6,6
292779871,6,6
2927855159,10,10
2927896371,26,26
2927913990,56,56
2927936358,6,6
2927949908,110,110
2927963479,28,28
2928178950,21,21
2928217057,20,20
2928236323,34,34
2928246431,8,8
2928374211,6,6
2928491971,10,10
2928538123,6,6
2928556483,8,8
2928557699,12,12
292857316,39,39
2928814889,28,28
2928828731,28,28
2928856311,6,6
2928884136,164,164
2928917131,40,40
2928935947,65,65
2928993512,39,39
2929065799,36,36
2929097553,6,6
292917510,19,19
2929180984,26,26
2929266995,6,6
2929292093,19,19
2929375983,19,19
2929415619,39,39
292956382,32,32
2929565493,21,21
2929620396,11,11
2929669571,24,24
2929679933,16,16
2929751352,6,6
2929801418,188,188
2929841492,37,37
292984853,9,9
2929903449,20,20
2929920443,6,6
2929934469,6,6
2929974292,124,124
2929975821,37,37
292999816,123,123
2930011982,6,6
2930073220,205,205
2930229703,16,16
2930271749,49,49
2930290203,20,20
293035281,13,13
2930373099,168,168
293041654,55,55
2930538750,20,20
2930553113,46,46
2930571096,11,11
293059007,121,121
293061130,10,10
2930642516,25,25
2930681713,6,6
2930720826,6,6
2930843513,20,20
2930865499,132,132
2930942344,6,6
2931048528,12,12
2931075163,20,20
2931129991,20,20
2931131187,42,42
2931175125,33,33
2931177249,6,6
2931225290,32,32
2931231352,16,16
29312729,6,6
2931310612,6,6
2931338284,14,14
2931369375,28,28
2931382474,92,92
2931385565,7,7
2931386806,14,14
293142,29,29
2931425426,17,17
2931448120,8,8
2931478997,39,39
2931489680,85,85
2931501763,13,13
2931507877,6,6
2931515230,81,81
2931531418,14,14
2931668671,10,10
2931671636,6,6
2931697108,23,23
2931782262,97,97
2931867697,33,33
2931924450,25,25
2931932350,16,16
2931965971,17,17
2931975003,105,105
2931991697,9,9
2932045549,13,13
2932107307,17,17
2932124500,35,35
2932126337,16,16
293212902,13,13
2932151667,131,131
2932209033,17,17
2932210469,13,13
2932283992,115,115
293228627,20,20
2932305998,19,19
2932328162,100,100
2932398753,37,37
2932434043,6,6
293244093,191,191
2932479468,7,7
2932513919,30,30
2932521081,36,36
2932582511,18,18
2932583510,6,6
2932611268,43,43
293270863,17,17
2932795168,134,134
2932795171,6,6
2932818085,6,6
2932838368,165,165
2933021417,40,40
2933048530,68,68
2933080684,19,19
293309736,119,119
293318440,27,27
2933270478,98,98
2933275794,57,57
2933395128,6,6
2933444340,134,134
293347011,39,39
2933518062,44,44
2933544931,6,6
2933551377,24,24
2933645713,15,15
2933674156,128,128
2933731432,26,26
2933737122,126,126
293384607,7,7
2933861738,17,17
293386330,6,6
2933942102,33,33
2934037743,10,10
